ID,Event,Year,Season,Medal,Age
2853,Wrestling Mens Bantamweight Freestyle,1956,Summer,,21
2853,Wrestling Mens Featherweight Greco-Roman,1960,Summer,,25
2854,Wrestling Mens Welterweight Freestyle,1964,Summer,,33
2855,Athletics Womens 100 metres,1992,Summer,,22
2855,Athletics Womens 4 x 100 metres Relay,1992,Summer,,22
2855,Athletics Womens 4 x 100 metres Relay,1996,Summer,,26
2855,Athletics Womens 100 metres,2004,Summer,,34
2855,Athletics Womens 4 x 400 metres Relay,2004,Summer,,34
2856,Figure Skating Womens Singles,1980,Winter,,19
2857,Swimming Mens 400 metres Freestyle,1996,Summer,,23
2857,Swimming Mens 4 x 200 metres Freestyle Relay,1996,Summer,,23
2858,Rowing Mens Coxed Fours,1956,Summer,,18
2858,Rowing Mens Coxed Fours,1960,Summer,,22
2858,Rowing Mens Coxed Fours,1964,Summer,,26
2859,Cycling Mens 100 kilometres Team Time Trial,1964,Summer,,29
2860,Gymnastics Womens Individual All-Around,1988,Summer,,16
2860,Gymnastics Womens Floor Exercise,1988,Summer,,16
2860,Gymnastics Womens Horse Vault,1988,Summer,,16
2860,Gymnastics Womens Uneven Bars,1988,Summer,,16
2860,Gymnastics Womens Balance Beam,1988,Summer,,16
2860,Gymnastics Womens Individual All-Around,1992,Summer,,20
2860,Gymnastics Womens Team All-Around,1992,Summer,,20
2860,Gymnastics Womens Floor Exercise,1992,Summer,,20
2860,Gymnastics Womens Horse Vault,1992,Summer,,20
2860,Gymnastics Womens Uneven Bars,1992,Summer,,20
2860,Gymnastics Womens Balance Beam,1992,Summer,,20
2861,Athletics Mens 4 x 400 metres Relay,2016,Summer,Silver,20
2862,Athletics Womens 400 metres Hurdles,2000,Summer,,25
2862,Athletics Womens 400 metres Hurdles,2004,Summer,,29
2863,Basketball Mens Basketball,2000,Summer,Gold,25
2864,Hockey Mens Hockey,1928,Summer,Gold,25
2864,Hockey Mens Hockey,1932,Summer,Gold,30
2864,Hockey Mens Hockey,1936,Summer,Gold,34
2865,Boxing Mens Light-Welterweight,2004,Summer,,22
2866,Cross Country Skiing Mens 15 kilometres,1972,Winter,,19
2866,Cross Country Skiing Mens 4 x 10 kilometres Relay,1972,Winter,,19
2867,Cross Country Skiing Womens 5 kilometres,1972,Winter,,17
2867,Cross Country Skiing Womens 3 x 5 kilometres Relay,1972,Winter,,17
2868,Cycling Mens Team Pursuit 4000 metres,1932,Summer,,19
2869,Figure Skating Mens Singles,1964,Winter,Bronze,14
2870,Swimming Womens 200 metres Individual Medley,2012,Summer,,20
2871,Polo Mens Polo,1920,Summer,Bronze,32
2872,Shooting Mens Trap,1996,Summer,,42
2872,Shooting Mens Double Trap,1996,Summer,,42
2873,Alpine Skiing Womens Giant Slalom,1968,Winter,,23
2873,Alpine Skiing Womens Slalom,1968,Winter,,23
2874,Rowing Mens Coxed Eights,2004,Summer,Gold,25
2874,Rowing Mens Coxed Eights,2008,Summer,Bronze,29
2875,Softball Womens Softball,2000,Summer,Bronze,21
2875,Softball Womens Softball,2004,Summer,Silver,25
2875,Softball Womens Softball,2008,Summer,Bronze,29
2876,Cross Country Skiing Mens 18 kilometres,1948,Winter,,23
2876,Nordic Combined Mens Individual,1948,Winter,,23
2877,Modern Pentathlon Womens Individual,2000,Summer,Bronze,26
2877,Modern Pentathlon Womens Individual,2004,Summer,,30
2878,Hockey Mens Hockey,1948,Summer,,24
2881,Judo Mens Heavyweight,2016,Summer,,23
2882,Rowing Mens Coxed Fours Inriggers,1912,Summer,Gold,30
2883,Rowing Mens Coxed Eights,1924,Summer,,23
2884,Figure Skating Womens Singles,1976,Winter,,17
2885,Football Womens Football,2016,Summer,,26
2886,Athletics Mens Javelin Throw,1960,Summer,,24
2887,Ice Hockey Mens Ice Hockey,1976,Winter,,22
2888,Swimming Mens 200 metres Freestyle,2000,Summer,,17
2888,Swimming Mens 400 metres Freestyle,2000,Summer,,17
2888,Swimming Mens 100 metres Freestyle,2004,Summer,,21
2888,Swimming Mens 200 metres Freestyle,2004,Summer,,21
2889,Boxing Mens Light-Middleweight,1960,Summer,,22
2890,Cycling Mens Sprint,1992,Summer,,21
2890,Cycling Mens 1000 metres Time Trial,1992,Summer,,21
2891,Athletics Womens High Jump,1996,Summer,,27
2892,Athletics Mens 4 x 400 metres Relay,2012,Summer,Bronze,23
2893,Fencing Womens Foil Individual,1952,Summer,,36
2894,Equestrianism Mixed Three-Day Event Individual,1968,Summer,Silver,54
2894,Equestrianism Mixed Three-Day Event Team,1968,Summer,Gold,54
2895,Athletics Womens 100 metres,1980,Summer,,19
2895,Athletics Womens 200 metres,1980,Summer,,19
2896,Athletics Mens Long Jump,1980,Summer,,19
2896,Athletics Mens Long Jump,1984,Summer,,24
2896,Athletics Mens Long Jump,1988,Summer,,28
2897,Cycling Mens BMX,2008,Summer,,33
2898,Gymnastics Mens Individual All-Around,1984,Summer,,21
2898,Gymnastics Mens Floor Exercise,1984,Summer,,21
2898,Gymnastics Mens Horse Vault,1984,Summer,,21
2898,Gymnastics Mens Parallel Bars,1984,Summer,,21
2898,Gymnastics Mens Horizontal Bar,1984,Summer,,21
2898,Gymnastics Mens Rings,1984,Summer,,21
2898,Gymnastics Mens Pommelled Horse,1984,Summer,,21
2898,Gymnastics Mens Individual All-Around,1988,Summer,,25
2898,Gymnastics Mens Team All-Around,1988,Summer,,25
2898,Gymnastics Mens Floor Exercise,1988,Summer,,25
2898,Gymnastics Mens Horse Vault,1988,Summer,,25
2898,Gymnastics Mens Parallel Bars,1988,Summer,,25
2898,Gymnastics Mens Horizontal Bar,1988,Summer,,25
2898,Gymnastics Mens Rings,1988,Summer,,25
2898,Gymnastics Mens Pommelled Horse,1988,Summer,,25
2899,Figure Skating Mixed Pairs,1964,Winter,,19
2900,Swimming Mens 200 metres Breaststroke,2016,Summer,,21
2901,Handball Womens Handball,1996,Summer,,27
2902,Ice Hockey Mens Ice Hockey,1924,Winter,,32
2903,Art Competitions Mixed Sculpturing,1924,Summer,,46
2903,Art Competitions Mixed Sculpturing,1924,Summer,,46
2903,Art Competitions Mixed Sculpturing,1924,Summer,,46
2904,Rowing Womens Lightweight Double Sculls,2000,Summer,,23
2905,Cycling Mens Road Race Individual,1964,Summer,,22
2905,Cycling Mens 100 kilometres Team Time Trial,1964,Summer,,22
2905,Cycling Mens 100 kilometres Team Time Trial,1968,Summer,,26
2905,Cycling Mens Road Race Individual,1972,Summer,,30
2906,Golf Mens Individual,1904,Summer,,37
2907,Fencing Mens Sabre Team,1964,Summer,,26
2907,Fencing Mens Sabre Team,1968,Summer,,30
2908,Boxing Mens Light-Middleweight,1988,Summer,,23
2909,Basketball Mens Basketball,1936,Summer,Silver,27
2910,Athletics Womens Marathon,1996,Summer,,31
2911,Fencing Mens Foil Team,1924,Summer,,34
2912,Synchronized Swimming Womens Duet,2008,Summer,,18
2912,Synchronized Swimming Womens Duet,2012,Summer,,22
2912,Synchronized Swimming Womens Team,2012,Summer,,22
2912,Synchronized Swimming Womens Duet,2016,Summer,,26
2913,Boxing Mens Lightweight,2012,Summer,,19
2913,Boxing Mens Lightweight,2016,Summer,,23
2914,Ice Hockey Mens Ice Hockey,1992,Winter,,23
2915,Hockey Mens Hockey,1908,Summer,Silver,21
2916,Football Mens Football,1992,Summer,,22
2917,Fencing Mens epee Team,1920,Summer,Gold,31
2918,Cycling Mens Points Race,1984,Summer,,22
2919,Athletics Womens 4 x 100 metres Relay,2008,Summer,,21
2920,Hockey Mens Hockey,1992,Summer,,24
2921,Speed Skating Mens 5000 metres,1948,Winter,,22
2922,Athletics Mens 5000 metres,1960,Summer,,22
2922,Athletics Mens 1500 metres,1964,Summer,,26
2922,Athletics Mens 5000 metres,1964,Summer,,26
2923,Athletics Mens 100 metres,1964,Summer,,21
2923,Athletics Mens 4 x 100 metres Relay,1964,Summer,,21
2924,Athletics Womens 4 x 100 metres Relay,2000,Summer,,20
2924,Athletics Womens 100 metres,2004,Summer,,23
2924,Athletics Womens 100 metres,2008,Summer,,27
2925,Football Mens Football,1920,Summer,,
2926,Weightlifting Mens Middleweight,1992,Summer,,29
2927,Athletics Womens Marathon,1992,Summer,,30
2928,Athletics Mens 20 kilometres Walk,1956,Summer,,30
2928,Athletics Mens 50 kilometres Walk,1956,Summer,,30
2928,Athletics Mens 50 kilometres Walk,1964,Summer,,38
2929,Swimming Womens 4 x 100 metres Freestyle Relay,1964,Summer,Gold,15
2930,Water Polo Womens Water Polo,2004,Summer,Gold,34
2931,Athletics Womens 100 metres,1972,Summer,,19
2931,Athletics Womens 200 metres,1972,Summer,,19
2931,Athletics Womens 4 x 400 metres Relay,1972,Summer,,19
2931,Athletics Womens 100 metres,1976,Summer,,23
2931,Athletics Womens 200 metres,1976,Summer,,23
2931,Athletics Womens 4 x 100 metres Relay,1976,Summer,,23
2931,Athletics Womens 100 metres,1980,Summer,,27
2931,Athletics Womens 4 x 100 metres Relay,1980,Summer,,27
2932,Swimming Mens 100 metres Breaststroke,2004,Summer,,17
2932,Swimming Mens 200 metres Breaststroke,2004,Summer,,17
2932,Swimming Mens 200 metres Individual Medley,2004,Summer,,17
2932,Swimming Mens 400 metres Individual Medley,2004,Summer,,17
2932,Swimming Mens 200 metres Individual Medley,2008,Summer,,21
2932,Swimming Mens 400 metres Individual Medley,2008,Summer,,21
2932,Swimming Mens 100 metres Backstroke,2012,Summer,,25
2932,Swimming Mens 200 metres Individual Medley,2012,Summer,,25
2932,Swimming Mens 400 metres Individual Medley,2012,Summer,,25
2933,Boxing Mens Bantamweight,1988,Summer,,20
2934,Athletics Mens 100 metres,1980,Summer,,27
2934,Athletics Mens 200 metres,1980,Summer,,27
2935,Cycling Mens Road Race Individual,1972,Summer,,19
2937,Rowing Mens Coxed Fours,1960,Summer,,23
2938,Cross Country Skiing Womens 10 kilometres,1952,Winter,,27
2939,Cross Country Skiing Mens 50 kilometres,1924,Winter,,23
2940,Handball Womens Handball,2016,Summer,,27
2941,Cross Country Skiing Mens 50 kilometres,1998,Winter,,28
2942,Athletics Mens Cross-Country Individual,1920,Summer,,31
2942,Athletics Mens Cross-Country Team,1920,Summer,Bronze,31
2943,Athletics Mens Marathon,2012,Summer,,27
2943,Athletics Mens Marathon,2016,Summer,,31
2944,Modern Pentathlon Mens Individual,1952,Summer,,21
2944,Modern Pentathlon Mens Team,1952,Summer,,21
2944,Modern Pentathlon Mens Individual,1956,Summer,,25
2944,Modern Pentathlon Mens Team,1956,Summer,,25
2944,Modern Pentathlon Mens Individual,1960,Summer,,29
2944,Modern Pentathlon Mens Team,1960,Summer,,29
2944,Fencing Mens epee Individual,1960,Summer,,29
2944,Fencing Mens epee Team,1960,Summer,,29
2945,Hockey Mens Hockey,2000,Summer,,25
2945,Hockey Mens Hockey,2004,Summer,,29
2946,Cycling Mens 1000 metres Time Trial,1964,Summer,,20
2946,Cycling Mens Team Pursuit 4000 metres,1964,Summer,,20
2947,Tennis Mens Singles,2008,Summer,,22
2947,Tennis Mens Doubles,2008,Summer,,22
2947,Tennis Mens Singles,2012,Summer,,26
2948,Rowing Mens Coxed Fours,1972,Summer,,29
2949,Rowing Mens Coxed Eights,1960,Summer,,22
2950,Basketball Mens Basketball,1960,Summer,,20
2950,Basketball Mens Basketball,1964,Summer,,24
2951,Wrestling Mens Welterweight Greco-Roman,1992,Summer,,21
2952,Athletics Womens 800 metres,2012,Summer,,20
2952,Athletics Womens 800 metres,2016,Summer,,24
2953,Basketball Mens Basketball,1952,Summer,,24
2954,Archery Mens Individual,1972,Summer,,42
2955,Boxing Mens Bantamweight,1964,Summer,,22
2957,Athletics Mens Long Jump,1992,Summer,,26
2958,Fencing Mens Foil Individual,1964,Summer,,36
2958,Fencing Mens Foil Team,1964,Summer,,36
2958,Fencing Mens epee Individual,1964,Summer,,36
2958,Fencing Mens epee Team,1964,Summer,,36
2958,Fencing Mens Sabre Individual,1964,Summer,,36
2958,Fencing Mens Sabre Team,1964,Summer,,36
2959,Gymnastics Womens Individual All-Around,1980,Summer,,15
2959,Gymnastics Womens Team All-Around,1980,Summer,,15
2959,Gymnastics Womens Floor Exercise,1980,Summer,,15
2959,Gymnastics Womens Horse Vault,1980,Summer,,15
2959,Gymnastics Womens Uneven Bars,1980,Summer,,15
2959,Gymnastics Womens Balance Beam,1980,Summer,,15
2960,Canoeing Mens Kayak Doubles 1000 metres,1996,Summer,,21
2961,Bobsleigh Mens Two,1994,Winter,,26
2962,Figure Skating Womens Singles,1964,Winter,,13
2962,Figure Skating Womens Singles,1968,Winter,,17
2962,Figure Skating Womens Singles,1972,Winter,,21
2963,Ice Hockey Mens Ice Hockey,1988,Winter,,27
2963,Ice Hockey Mens Ice Hockey,1992,Winter,,30
2964,Diving Womens Springboard,2000,Summer,,18
2964,Diving Womens Platform,2000,Summer,,18
2964,Diving Womens Synchronized Platform,2000,Summer,,18
2965,Ice Hockey Womens Ice Hockey,1998,Winter,,25
2965,Ice Hockey Womens Ice Hockey,2002,Winter,Bronze,29
2966,Football Mens Football,1968,Summer,,21
2967,Athletics Mens 100 metres,1996,Summer,,20
2968,Judo Mens Half-Lightweight,1992,Summer,,26
2969,Swimming Mens 1500 metres Freestyle,2016,Summer,,19
2969,Swimming Mens 400 metres Individual Medley,2016,Summer,,19
2970,Swimming Mens 200 metres Breaststroke,2008,Summer,,20
2970,Swimming Mens 100 metres Breaststroke,2012,Summer,,23
2971,Basketball Mens Basketball,2000,Summer,,23
2971,Basketball Mens Basketball,2004,Summer,,27
2971,Basketball Mens Basketball,2008,Summer,,31
2972,Handball Mens Handball,2016,Summer,,27
2973,Football Mens Football,2004,Summer,,20
2974,Athletics Mens 110 metres Hurdles,2012,Summer,,24
2975,Shooting Mens Air Pistol 10 metres,2008,Summer,,38
2975,Shooting Mens Rapid-Fire Pistol 25 metres,2008,Summer,,38
2975,Shooting Mens Free Pistol 50 metres,2008,Summer,,38
2975,Shooting Mens Air Pistol 10 metres,2016,Summer,,46
2975,Shooting Mens Free Pistol 50 metres,2016,Summer,,46
2976,Swimming Mens 100 metres Butterfly,2004,Summer,,19
2976,Swimming Mens 200 metres Butterfly,2004,Summer,,19
2976,Swimming Mens 4 x 100 metres Medley Relay,2004,Summer,,19
2976,Swimming Mens 100 metres Butterfly,2008,Summer,,23
2976,Swimming Mens 200 metres Butterfly,2008,Summer,,23
2976,Swimming Mens 4 x 100 metres Medley Relay,2008,Summer,,23
2976,Swimming Mens 100 metres Butterfly,2012,Summer,,27
2976,Swimming Mens 200 metres Butterfly,2012,Summer,,27
2976,Swimming Mens 4 x 100 metres Medley Relay,2012,Summer,,27
2976,Swimming Mens 200 metres Butterfly,2016,Summer,,31
2977,Equestrianism Mixed Dressage Individual,2008,Summer,,16
2977,Equestrianism Mixed Dressage Individual,2012,Summer,,20
2977,Equestrianism Mixed Dressage Individual,2016,Summer,,24
2977,Equestrianism Mixed Dressage Team,2016,Summer,,24
2978,Handball Womens Handball,2004,Summer,,20
2978,Handball Womens Handball,2008,Summer,,24
2978,Handball Womens Handball,2012,Summer,,28
2979,Equestrianism Mixed Dressage Individual,2016,Summer,,22
2979,Equestrianism Mixed Dressage Team,2016,Summer,,22
2980,Handball Womens Handball,2016,Summer,,28
2981,Rowing Mens Lightweight Double Sculls,2008,Summer,,28
2982,Athletics Mens 3000 metres Steeplechase,1996,Summer,,26
2983,Canoeing Mens Kayak Fours 1000 metres,1988,Summer,,23
2984,Athletics Mens High Jump,1976,Summer,,23
2985,Water Polo Mens Water Polo,1972,Summer,,20
2985,Water Polo Mens Water Polo,1976,Summer,,24
2986,Swimming Mens 1500 metres Freestyle,1972,Summer,,19
2987,Ice Hockey Mens Ice Hockey,1960,Winter,Bronze,20
2987,Ice Hockey Mens Ice Hockey,1964,Winter,Gold,24
2988,Football Mens Football,1996,Summer,Silver,22
2989,Fencing Mens epee Team,1936,Summer,Silver,29
2990,Football Womens Football,2008,Summer,,24
2990,Football Womens Football,2012,Summer,,28
2991,Lacrosse Mens Lacrosse,1904,Summer,Bronze,
2992,Athletics Womens 1500 metres,2008,Summer,,23
2993,Basketball Mens Basketball,1952,Summer,,28
2994,Athletics Womens 400 metres,2004,Summer,,26
2994,Athletics Womens 4 x 400 metres Relay,2004,Summer,,26
2994,Athletics Womens 400 metres,2008,Summer,,30
2994,Athletics Womens 4 x 400 metres Relay,2008,Summer,,30
2995,Rowing Mens Coxless Fours,1948,Summer,,21
2995,Rowing Mens Coxless Pairs,1952,Summer,,25
2997,Football Mens Football,1908,Summer,,22
2998,Athletics Mens Triple Jump,1912,Summer,Bronze,20
2998,Athletics Mens Triple Jump,1920,Summer,Bronze,28
2999,Cycling Mens Road Race Individual,2008,Summer,,28
3000,Rowing Mens Coxless Fours,1952,Summer,,24
3001,Biathlon Mens 10 kilometres Sprint,2010,Winter,,19
3001,Biathlon Mens 20 kilometres,2010,Winter,,19
3001,Biathlon Mens 10 kilometres Sprint,2014,Winter,,23
3001,Biathlon Mens 20 kilometres,2014,Winter,,23
3002,Art Competitions Mixed Sculpturing Statues,1936,Summer,,47
3003,Tug-Of-War Mens Tug-Of-War,1908,Summer,,27
3004,Rowing Mens Coxed Eights,1912,Summer,,26
3005,Modern Pentathlon Mens Individual,1912,Summer,,30
3006,Ice Hockey Mens Ice Hockey,1952,Winter,Bronze,30
3007,Athletics Womens Javelin Throw,1948,Summer,,20
3007,Athletics Womens Javelin Throw,1956,Summer,,29
3007,Athletics Womens Javelin Throw,1960,Summer,,32
3008,Swimming Mens 4 x 200 metres Freestyle Relay,1960,Summer,,18
3008,Swimming Mens 100 metres Backstroke,1960,Summer,,18
3010,Athletics Mens Shot Put,1976,Summer,,25
3011,Athletics Mens 400 metres,1948,Summer,,28
3011,Athletics Mens 4 x 400 metres Relay,1948,Summer,Bronze,28
3012,Football Mens Football,2000,Summer,Gold,20
3013,Basketball Mens Basketball,1968,Summer,,30
3014,Gymnastics Mens Team All-Around,1906,Summer,,
3015,Football Mens Football,2004,Summer,,28
3016,Football Mens Football,1996,Summer,,23
3017,Football Mens Football,1988,Summer,Silver,25
3018,Art Competitions Mixed Architecture Designs For Town Planning,1928,Summer,,26
3018,Art Competitions Mixed Architecture Architectural Designs,1928,Summer,,26
3019,Fencing Mens Foil Individual,1972,Summer,,27
3020,Rowing Mens Coxed Pairs,1976,Summer,,27
3020,Rowing Mens Coxed Pairs,1984,Summer,,35
3020,Rowing Mens Coxed Pairs,1988,Summer,,39
3021,Alpine Skiing Mens Giant Slalom,1952,Winter,,23
3021,Alpine Skiing Mens Slalom,1952,Winter,,23
3022,Alpine Skiing Mens Downhill,1948,Winter,,22
3022,Alpine Skiing Mens Slalom,1948,Winter,,22
3022,Alpine Skiing Mens Combined,1948,Winter,,22
3022,Alpine Skiing Mens Downhill,1952,Winter,,26
3022,Alpine Skiing Mens Giant Slalom,1952,Winter,,26
3022,Alpine Skiing Mens Slalom,1952,Winter,,26
3022,Alpine Skiing Mens Downhill,1956,Winter,,30
3022,Alpine Skiing Mens Giant Slalom,1956,Winter,,30
3022,Alpine Skiing Mens Slalom,1956,Winter,,30
3023,Athletics Womens 10000 metres,1988,Summer,,25
3023,Athletics Womens Marathon,1996,Summer,,32
3023,Athletics Womens Marathon,2000,Summer,,37
3024,Volleyball Mens Volleyball,1992,Summer,,24
3025,Handball Mens Handball,1984,Summer,,26
3026,Fencing Mens epee Individual,1924,Summer,,
3026,Fencing Mens epee Team,1924,Summer,,
3027,Rowing Mens Coxed Fours,1936,Summer,,39
3028,Water Polo Mens Water Polo,2016,Summer,,35
3029,Handball Womens Handball,2012,Summer,Bronze,28
3030,Boxing Mens Light-Welterweight,2012,Summer,,21
3031,Water Polo Mens Water Polo,1980,Summer,,21
3032,Athletics Mens 400 metres Hurdles,1984,Summer,,27
3032,Athletics Mens 400 metres Hurdles,1988,Summer,,31
3034,Tennis Mens Singles,1920,Summer,,30
3034,Tennis Mens Doubles,1920,Summer,,30
3034,Tennis Mens Doubles,1924,Summer,,34
3037,Rowing Mens Coxed Eights,1976,Summer,,24
3038,Tennis Mens Singles,1920,Summer,,24
3038,Tennis Mens Doubles,1920,Summer,,24
3038,Tennis Mens Singles,1924,Summer,,28
3038,Tennis Mens Doubles,1924,Summer,,28
3039,Football Mens Football,1980,Summer,,20
3040,Cycling Mens Road Race Individual,1996,Summer,,30
3041,Wrestling Mens Flyweight Freestyle,1972,Summer,,20
3041,Wrestling Mens Light-Flyweight Freestyle,1976,Summer,,24
3042,Athletics Womens 400 metres Hurdles,1992,Summer,,22
3042,Athletics Womens 400 metres Hurdles,1996,Summer,,26
3043,Bobsleigh Mens Four,1968,Winter,,26
3044,Handball Womens Handball,2004,Summer,,25
3045,Shooting Mens Trap,1964,Summer,,37
3046,Shooting Mens Rapid-Fire Pistol 25 metres,1948,Summer,,29
3047,Athletics Mens 20 kilometres Walk,1984,Summer,,25
3047,Athletics Mens 50 kilometres Walk,1984,Summer,,25
3048,Alpine Skiing Womens Slalom,2014,Winter,,21
3049,Taekwondo Womens Heavyweight,2016,Summer,,26
3050,Handball Mens Handball,2012,Summer,,24
3051,Athletics Mens 800 metres,1984,Summer,,26
3051,Athletics Mens 1500 metres,1984,Summer,,26
3052,Boxing Mens Flyweight,2012,Summer,Bronze,23
3052,Boxing Mens Flyweight,2016,Summer,,27
3053,Athletics Womens High Jump,2004,Summer,,30
3054,Athletics Mens 4 x 100 metres Relay,2012,Summer,,25
3055,Athletics Womens 100 metres Hurdles,2000,Summer,Silver,22
3055,Athletics Womens 4 x 100 metres Relay,2000,Summer,,22
3055,Athletics Womens 100 metres Hurdles,2004,Summer,,26
3056,Swimming Mens 4 x 200 metres Freestyle Relay,1936,Summer,,25
3056,Swimming Mens 200 metres Breaststroke,1936,Summer,,25
3058,Weightlifting Mens Heavyweight,2000,Summer,,25
3059,Football Mens Football,1936,Summer,,22
3060,Cycling Mens Individual Pursuit 4000 metres,1992,Summer,,21
3060,Cycling Mens Team Pursuit 4000 metres,1992,Summer,,21
3060,Cycling Mens Team Pursuit 4000 metres,1996,Summer,,25
3061,Alpine Skiing Mens Downhill,1988,Winter,,22
3061,Alpine Skiing Mens Super G,1988,Winter,,22
3061,Alpine Skiing Mens Combined,1988,Winter,,22
3061,Alpine Skiing Mens Downhill,1992,Winter,,26
3061,Alpine Skiing Mens Super G,1992,Winter,,26
3061,Alpine Skiing Mens Downhill,1994,Winter,,28
3061,Alpine Skiing Mens Super G,1994,Winter,,28
3062,Football Mens Football,1980,Summer,,26
3062,Football Mens Football,1984,Summer,,30
3063,Shooting Womens Small-Bore Rifle Three Positions 50 metres,2012,Summer,,27
3064,Judo Mens Lightweight,1996,Summer,,20
3064,Judo Mens Lightweight,2000,Summer,,24
3065,Equestrianism Mens Jumping Individual,1920,Summer,,26
3066,Gymnastics Womens Individual All-Around,1972,Summer,,18
3066,Gymnastics Womens Team All-Around,1972,Summer,,18
3066,Gymnastics Womens Floor Exercise,1972,Summer,,18
3066,Gymnastics Womens Horse Vault,1972,Summer,,18
3066,Gymnastics Womens Uneven Bars,1972,Summer,,18
3066,Gymnastics Womens Balance Beam,1972,Summer,,18
3067,Handball Mens Handball,2016,Summer,,29
3068,Rowing Mens 17-Man Naval Rowing Boats,1906,Summer,,
3069,Cross Country Skiing Mens 10 kilometres,1994,Winter,,22
3069,Cross Country Skiing Mens 30 kilometres,1994,Winter,Gold,22
3069,Cross Country Skiing Mens 4 x 10 kilometres Relay,1994,Winter,Silver,22
3069,Cross Country Skiing Mens 10 kilometres,1998,Winter,,26
3069,Cross Country Skiing Mens 30 kilometres,1998,Winter,,26
3069,Cross Country Skiing Mens 50 kilometres,1998,Winter,,26
3069,Cross Country Skiing Mens 10/15 kilometres Pursuit,1998,Winter,Gold,26
3069,Cross Country Skiing Mens 4 x 10 kilometres Relay,1998,Winter,Gold,26
3069,Cross Country Skiing Mens 30 kilometres,2002,Winter,,30
3069,Cross Country Skiing Mens 10/10 kilometres Pursuit,2002,Winter,Gold,30
3069,Cross Country Skiing Mens 4 x 10 kilometres Relay,2002,Winter,Gold,30
3070,Swimming Womens 100 metres Backstroke,1996,Summer,,18
3070,Swimming Womens 4 x 100 metres Medley Relay,1996,Summer,,18
3070,Swimming Womens 50 metres Freestyle,2000,Summer,Silver,23
3070,Swimming Womens 100 metres Freestyle,2000,Summer,Silver,23
3070,Swimming Womens 4 x 100 metres Freestyle Relay,2000,Summer,Bronze,23
3070,Swimming Womens 50 metres Freestyle,2004,Summer,,26
3070,Swimming Womens 4 x 100 metres Freestyle Relay,2004,Summer,,26
3070,Swimming Womens 50 metres Freestyle,2008,Summer,,30
3070,Swimming Womens 4 x 100 metres Freestyle Relay,2008,Summer,,30
3070,Swimming Womens 50 metres Freestyle,2012,Summer,,34
3070,Swimming Womens 50 metres Freestyle,2016,Summer,,38
3071,Fencing Mens Sabre Individual,1988,Summer,,28
3071,Fencing Mens Sabre Team,1988,Summer,Silver,28
3072,Swimming Mens 200 metres Breaststroke,1960,Summer,,22
3073,Athletics Mens Decathlon,1912,Summer,,19
3075,Athletics Mens Long Jump,1960,Summer,,21
3075,Athletics Mens Triple Jump,1960,Summer,,21
3075,Athletics Mens Long Jump,1964,Summer,,25
3075,Athletics Mens Triple Jump,1964,Summer,,25
3075,Athletics Mens Triple Jump,1968,Summer,,29
3076,Cycling Mens Sprint,1968,Summer,,25
3076,Cycling Mens Team Pursuit 4000 metres,1968,Summer,,25
3077,Handball Womens Handball,2012,Summer,Gold,27
3077,Handball Womens Handball,2016,Summer,Bronze,31
3078,Volleyball Mens Volleyball,1968,Summer,,26
3079,Football Mens Football,1952,Summer,,34
3080,Bobsleigh Mens Four,1956,Winter,Gold,29
3081,Gymnastics Womens Team All-Around,2016,Summer,,16
3081,Gymnastics Womens Uneven Bars,2016,Summer,,16
3081,Gymnastics Womens Balance Beam,2016,Summer,,16
3082,Rowing Mens Quadruple Sculls,1996,Summer,,20
3083,Canoeing Mens Canadian Doubles 1000 metres,1968,Summer,,17
3084,Swimming Mens 200 metres Butterfly,1964,Summer,,18
3084,Swimming Mens 200 metres Butterfly,1968,Summer,,22
3085,Canoeing Mens Canadian Singles 1000 metres,1972,Summer,,27
3085,Canoeing Mens Canadian Doubles 500 metres,1976,Summer,,31
3085,Canoeing Mens Canadian Doubles 1000 metres,1976,Summer,,31
3086,Football Mens Football,1952,Summer,,28
3087,Athletics Mens Pole Vault,1960,Summer,,26
3088,Speed Skating Mens 1000 metres,1992,Winter,,24
3088,Speed Skating Mens 1500 metres,1992,Winter,,24
3089,Rowing Mens Quadruple Sculls,1988,Summer,,30
3090,Football Mens Football,1936,Summer,,23
3091,Speed Skating Mens 5000 metres,1948,Winter,,24
3092,Rowing Mens Coxless Fours,1968,Summer,,20
3093,Canoeing Mens Kayak Singles 500 metres,2004,Summer,,22
3093,Canoeing Mens Kayak Fours 1000 metres,2008,Summer,Bronze,26
3094,Alpine Skiing Womens Giant Slalom,1980,Winter,,19
3094,Alpine Skiing Womens Slalom,1980,Winter,,19
3095,Handball Womens Handball,2008,Summer,,25
3096,Ski Jumping Womens Normal Hill Individual,2014,Winter,,17
3097,Judo Womens Heavyweight,2012,Summer,,23
3097,Judo Womens Heavyweight,2016,Summer,,27
3098,Boxing Mens Welterweight,1932,Summer,,27
3099,Rowing Womens Coxed Eights,1988,Summer,,21
3099,Rowing Womens Coxless Pairs,1992,Summer,Silver,25
3100,Athletics Womens Shot Put,1996,Summer,,22
3101,Football Mens Football,2008,Summer,,18
3102,Athletics Mens 10 kilometres Walk,1912,Summer,Bronze,18
3103,Weightlifting Mens Bantamweight,1984,Summer,,25
3104,Archery Womens Individual,1996,Summer,,21
3104,Archery Womens Team,1996,Summer,,21
3104,Archery Womens Individual,2000,Summer,,26
